source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
894.0,40.0,893.0789,38.900894,0.9232308,False,4.459651812037432,-2.0705973122352646,0.1463363639831543,1.4508133448073441
870.0,56.0,869.8931710834087,55.4512125916971,0.95934945,True,-1.5079289165913323,0.2015365916970957,0.5236129524230957,0.508358312718634
852.0,76.0,852.2671262930256,76.71127548114507,0.39332864,True,-1.3555737069743898,0.2121954811450557,0.2780721450805664,0.8362697349883702
902.0,80.0,902.955996492062,80.19706346541383,0.78385025,True,-0.5118035079380014,-0.8830565345861601,0.4396015422821045,0.8090584626927917
742.0,148.0,743.02466,149.28267,0.52071756,False,-0.46161173352754403,-4.904791952064613,0.10410908126831055,1.5092103883109262
900.0,68.0,899.7568625294932,67.75720974409045,0.45956028,True,0.11826252949325777,-2.0175202559095595,0.4638157554626465,0.46590482886393997
718.0,164.0,717.5223836860699,163.34990187136415,0.33523417,True,0.7298436860699375,0.6245718713641395,0.6459960651397705,0.9963400388369963
902.0,68.0,902.06671127545,68.09059050531212,0.81910175,True,-0.03958872455007878,-1.7982334946878709,0.5314775945663452,0.2865912666665623
926.0,92.0,926.69582514514,92.63405955459982,0.609566,True,-0.7149448548599793,-0.745080445400184,0.6371950508117675,0.9122238767419882
645.0,212.0,645.7757847254986,211.9911494929024,0.7389848,True,2.0202347254986535,-1.6246905070975863,0.2762982650756836,0.47167103369252633
886.0,72.0,886.2717605276987,72.18627912910952,0.8560977,True,-1.2887394723013976,1.0336391291095204,0.4533815561294556,0.33498335264541934
900.0,80.0,900.6540459858903,79.836150308253,0.41698384,True,-0.9715540141096426,-1.2790996917470032,0.3260839599609375,0.43034584292027395
852.0,80.0,852.3818724043485,80.37507981237391,0.66704714,True,-1.4140875956514698,-0.07803018762609071,0.23835728759765626,0.5219530529760896
772.0,800.0,773.6567,799.5401,0.5703568,False,10.74390881601749,-9.200935975003588,0.07744971504211426,1.1735947076874502
868.0,56.0,867.7225936731367,55.751589559781685,0.58283603,True,-0.6065063268634283,1.3765595597816827,0.5138443016052247,0.49037821226199724
870.0,72.0,870.080634734203,71.0963672424524,0.817468,True,-1.1449652657969196,-2.4326427575475904,0.5029713844299316,0.7797984092487573
862.0,56.0,861.7100267860595,56.23045554072063,0.5004256,True,-0.9727732139404814,1.7808285407206306,0.4762858242034912,0.6155444377359982
908.0,88.0,908.5268842153087,87.61227843318822,0.47980464,True,-0.9952157846913501,-1.7202255668117736,0.3195929779052734,0.3815491811532603
768.0,800.0,769.1575,801.30444,0.36126202,False,-14.711205030332614,2.578111830769135,0.048858748626708984,1.021794174613878
